Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
Flesh Dance the Movie,2014,N/A,28 Apr 2014,N/A,"Short, Horror",Paul Fiore,"Paul Fiore, Izzy Matias, Tane Potaka","Tane Potaka, Izzy Matias, Kylee Vogel","In a world where dancing and music are banned, it takes just one lone freelancer to raise hell at the office.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BNmVkZWVjOTUtNDE1Mi00NjE4LTgwOGItYzM0MzYzNTU0ZTAzXkEyXkFqcGdeQXVyMTc5NzE5MDY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5665470,movie,N/A,N/A,N/A,N/A,True,
Movie-Goers Review the Fault in Our Stars,2014,N/A,11 Jun 2014,N/A,"Short, Comedy",Alex Hluch,N/A,"Tim Everson, Lindsay Hamilton, Alex Hluch",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTUxZTZiMTUtYzViNi00YjIzLTlkNTQtN2Q0MDBmZTExMDk3XkEyXkFqcGdeQXVyNDYzNjg0NDY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5732470,movie,N/A,N/A,N/A,N/A,True,
Dinner and a Movie,2014,N/A,19 Dec 2014,7 min,"Short, Fantasy, Thriller",Deidra Kathleen,Deidra Kathleen,"Emily Dalquist, Tyson Galland, Hayden Hiebert, Deidra Kathleen",An awkward blind date takes a turn for the worst as both parties reveal their darker sides.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5749118,movie,N/A,N/A,N/A,N/A,True,
Brunch: The Movie,2014,N/A,01 Aug 2014,61 min,Comedy,"Darin Quan, Mike Varley","Corey Feldman, Grant Gordon, Sophie Hays, Becca Kaplan, Adam Maid, Darin Quan, Jordan Schauer, Cindy Shaoul, Ben Townsend, Mike Varley, Jess Vogel","Jordan Schauer, Mike Varley, Adam Maid, Sophia Kuehl","Picture it: February, 2012. 28 friends get together over a birthday weekend to make a film. Anyone that wants to act can act, write can write, etc. The only prompt is each scene has to ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5311016,movie,N/A,N/A,N/A,N/A,True,
Age of Extinction: Just Another Giant Effin' Movie,2014,N/A,30 Sep 2014,10 min,"Documentary, Short",N/A,N/A,N/A,Michael Bay's Mom shows up with cookies for the whole crew followed by a montage of on-set carnage and other behind the scenes footage. Michael Bay sets look like a lot of hard work and a lot of fun.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5483974,movie,N/A,N/A,N/A,N/A,True,
Movie Therapy,2014–,N/A,01 Jan 2014,N/A,Comedy,N/A,N/A,Taryn Southern,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4801460,series,,,,,True,N/A
The Yahoo Movie Show,2014–2015,N/A,01 May 2014,N/A,N/A,N/A,N/A,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4488768,series,,,,,True,N/A
Movie Night,2014,N/A,29 Dec 2014,7 min,Short,Jacob Agius,"Jacob Agius, Ryan Farrugia","Samantha Baker, Nicole Bonnici, Nicole Costello, Ryan Farrugia",a film portraying the effect that movies and other forms of media have on teenagers and adolescents,English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt4533218,movie,N/A,N/A,N/A,N/A,True,
The Movie That Couldn't Die,2014,N/A,25 Mar 2014,9 min,"Documentary, Short",Daniel Griffith,Tom Weaver,"Charles Horvath, Robin Hughes, Carolyn Kearney, Andra Martin","A nine-minute short about the making of the movie ""The Thing That Couldn't Die"" (1958).",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4549858,movie,N/A,N/A,N/A,N/A,True,
Dog the Movie,2014,N/A,01 Jan 2014,8 min,"Short, Comedy",Scott Recchia,Scott Recchia,"Scott Recchia, Whitney Powell, Jon Wellner",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4611434,movie,N/A,N/A,N/A,N/A,True,
Matt: The Movie,2014,N/A,31 Oct 2014,132 min,Documentary,Kipp Howard,Kipp Howard,"Christina Osborn, Hannah Ouderkirk, Matthew Russell",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4657940,movie,N/A,N/A,N/A,N/A,True,
Angry Video Game Nerd: The Movie (2014),2014,N/A,30 Sep 2021,N/A,Comedy,N/A,N/A,"Hans Lam Barboza, Jay Karales, Isaac Mahaffey",N/A,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BY2I4YzU4YTYtZDc3OC00NjcwLTlhM2ItNjlmYjNiMjFkMTRiXkEyXkFqcGdeQXVyMTE4NTEwNTky._V1_SX300.jpg,[],N/A,N/A,N/A,tt16418614,movie,N/A,N/A,N/A,N/A,True,
RCN TV Halloween Horror Movie Marathon,2014–2017,N/A,31 Oct 2014,N/A,"Comedy, Horror, Mystery",N/A,N/A,"Benjamin W. Ruth, Michael Catanzaro, Claire Ruth","""RCN TV Halloween Horror Movie Marathon"" was an annual hosted horror movie show with Benjamin W. Ruth as ""Lord Damian MacDonovan"".",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjgwNjk0MTItMmM5MC00YWYwLWI2N2UtNTVmYzAwODY1NGQyXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt18928092,series,,,,,True,4
RUN the movie,2014,N/A,18 Jul 2014,105 min,Action,Karim Mowatt,Karim Mowatt,"Aliaa Al Shimmary, Rammel Anderson, Shamel Anderson",A rebellious young man is falsely accused of murder and the effects on his loved ones causes friction and conflict within the family which leads to an extraordinary conclusion.,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt32361382,movie,N/A,N/A,N/A,N/A,True,
Playboy: The Movie,2014,N/A,14 Jun 2014,3 min,Short,Christopher Matthew Day,Christopher Matthew Day,Christopher Matthew Day,A portrait of narcissistic delusions through the eyes of the sufferer.,N/A,United States,N/A,N/A,[],N/A,N/A,N/A,tt32462706,movie,N/A,N/A,N/A,N/A,True,
Corridors - The movie,2014,N/A,12 Aug 2014,90 min,Mystery,Vivek Kumar,Vivek Kumar,"Anshuman, Anshuman, Sajal Kumar","Four estranged friend choose to stay back in the college campus, situated amidst the jungle of chotanagpur plateau. One night one of them goes missing and the three friends, battling their own differences , start the search.",N/A,India,N/A,N/A,[],N/A,N/A,N/A,tt33680456,movie,N/A,N/A,N/A,N/A,True,
Episode 45: &quot;Ex Machina&quot; (2014) Movie Review,2014,N/A,15 Jul 2017,N/A,Talk-Show,N/A,N/A,"Yancy Eaton, Chris McBrien","This is our review of the 2015 science fiction film, ""Ex Machina"". Yancy nominated this film for the podcast. Yancy has a real affinity for dystopian, futuristic science fiction films. Can you tell? What does Gen-Xer Chris think o...",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYwMzQ5Y2EtMjhiYS00ZDc5LWI1ZDUtNmU3MGRhYTZkYzMyXkEyXkFqcGdeQXVyMTUyMTUzNjE0._V1_SX300.jpg,[],N/A,N/A,N/A,tt22166008,movie,N/A,N/A,N/A,N/A,True,
Episode 54: &quot;Interstellar&quot; (2014) Movie Review,2014,N/A,21 Oct 2017,N/A,Talk-Show,N/A,N/A,"Yancy Eaton, Chris McBrien","Yancy Eaton returns to the podcast. Yancy and Chris discuss and review the 2014 movie ""Interstellar"". This movie was suggested by Yancy (as one of his movie suggestions from the Millennial generation). Chris is not fond of dystopi...",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmE2NzY4YTItZDRkYi00YThiLTg5OWUtNGNiNjRhYWZhM2UwXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt22166776,movie,N/A,N/A,N/A,N/A,True,
Episode 127: &quot;Guardians of the Galaxy&quot; (2014): Movie Review,2014,N/A,06 Mar 2020,N/A,Talk-Show,N/A,N/A,"Chris McBrien, Derek Myers","Chris and Derek review the 2014 film, ""Guardians of the Galaxy"". Derek is a huge fan of the Marvel Cinematic Universe. Chris hasn't watched movies since 1989. How will this go down? The guys then play a round of the Winners Circle...",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BZmE2NzY4YTItZDRkYi00YThiLTg5OWUtNGNiNjRhYWZhM2UwXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt22175686,movie,N/A,N/A,N/A,N/A,True,
Episode 148: &quot;Edge of Tomorrow&quot; (2014): Movie Review,2014,N/A,20 Aug 2020,N/A,Talk-Show,N/A,N/A,"Chris McBrien, Derek Myers","Derek has Chris watch the 2014 Tom Cruise film, ""Edge of Tomorrow"". Derek enjoys science fiction films with weird premises, and this one definitely qualifies. Chris then has Derek take a seat in the Winners Circle of the ""$100,000...",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTYwMzQ5Y2EtMjhiYS00ZDc5LWI1ZDUtNmU3MGRhYTZkYzMyXkEyXkFqcGdeQXVyMTUyMTUzNjE0._V1_SX300.jpg,[],N/A,N/A,N/A,tt22181254,movie,N/A,N/A,N/A,N/A,True,
The Grand Budapest Hotel (2014)/The Impossible (2012) - 60 Movie Buff Specialists (Ep 41),2014,N/A,18 Nov 2021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt25601086,movie,N/A,N/A,N/A,N/A,True,
Ex Machina (2014)/Crash (2004) - 74 Movie Buff Specialists (Ep 27),2014,N/A,02 Aug 2021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt25602274,movie,N/A,N/A,N/A,N/A,True,
Birdman (2014)/Planet of the Apes (1968) - 25 Movie Buff Specialists (Ep 76),2014,N/A,02 Oct 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt25611538,movie,N/A,N/A,N/A,N/A,True,
Live at the Movie Films with Bill and Steve: Clown (2014),2014,N/A,25 Apr 2017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt25731338,movie,N/A,N/A,N/A,N/A,True,
#FoodPorn: The Movie,2014,N/A,31 May 2014,6 min,"Short, Comedy",Ryann M. Price,"David Gunn, Ryann M. Price","Ryann M. Price, Sandy Kim, Michael Rivers",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZWJkMzE5OWUtNDA4Yy00OTRiLWFiM2UtOTFiYmNlNDRkN2UyXkEyXkFqcGdeQXVyMjM3MzcxNDU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt25810684,movie,N/A,N/A,N/A,N/A,True,
The Scru Love Movie,2014,N/A,14 Feb 2014,N/A,"Short, Comedy",Matthew Alden-Farrow,Matthew Alden-Farrow,"Matthew Alden-Farrow, Elkin Ali, Temoor Khan",From the creators of the Scru Love Show comes a comedy about leaving adolescence behind and becoming a responsible adult. Join Scru Love and Matt Alden-Farrow on their biggest adventure yet as they finally learn what it means to g...,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BZDdkYTY5OGEtZmMyMS00NDE5LTk2YTAtMTQ2MDI4MjE2MzcwXkEyXkFqcGdeQXVyMTU0Nzc4MzMx._V1_SX300.jpg,[],N/A,N/A,N/A,tt26628512,movie,N/A,N/A,N/A,N/A,True,
Sabotage (2014) Movie Retrospective,2014,N/A,30 Jul 2021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt27268732,movie,N/A,N/A,N/A,N/A,True,
Ghost Messenger Movie,2014,N/A,22 May 2014,79 min,Animation,Goo Bong-hoe,N/A,"Jae-heon Jeong, Yang Jeong-hwa, Park Seong-tae","In this anime fantasy, Kanglim is a 5th grade Ghost Messenger on a supernatural mission. When he finds himself trapped in a Soul Phone, Kanglim, who has the power to see mystical spirits, must successfully capture one of them to f...",Korean,South Korea,N/A,N/A,[],N/A,N/A,N/A,tt27349309,movie,N/A,N/A,N/A,N/A,True,
FMTV Movie Myths,2014,N/A,24 Jun 2014,N/A,N/A,N/A,N/A,Oliver Davis,N/A,English,United Kingdom,N/A,N/A,[],N/A,N/A,N/A,tt12253212,series,,,,,True,1
Conecto - concert movie,2014,N/A,30 Nov 2014,116 min,Music,Másik Szöke András,N/A,"Presztolánszky András, Zoltán Dandó, Dóra Danics, Gyöngyösi Gábor",N/A,Hungarian,Hungary,N/A,https://m.media-amazon.com/images/M/MV5BNTQ5MjdhMzctMDRlYy00YzdiLTg3MmMtNDAyNjBmMmYxMzM2XkEyXkFqcGdeQXVyNjkyNTUzMjQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12326088,movie,N/A,N/A,N/A,N/A,True,
Not Another Sundance Movie,2014,N/A,13 Jan 2014,N/A,"Short, Comedy",Chris Punsalan,"Molly Fite, Susan Mandel, John Ott","Dan Banas, Molly Fite, Todd Michael McClintock",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt9641296,movie,N/A,N/A,N/A,N/A,True,
JoJo's Circus The Movie,2014,N/A,20 Jul 2014,58 min,Adventure,Xander Ratliff,N/A,"David, Eric, Young Guy, Ivy","Goliath, who is just like PC guy, stole the toy from Walmart and something bad happens to him.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt9759634,movie,N/A,N/A,N/A,N/A,True,
Guilty Movie Pleasures,2014–,N/A,12 Aug 2014,45 min,Talk-Show,N/A,N/A,"Jesse McIntosh, Ben Begley, Josh Macuga, Steve Simeone","Join us each week as Ben Begley and Jesse McIntosh breakdown your favorite films, ranging from the classics to the unknown hidden pile of gems; it's all here under one banner - GUILTY MOVIE...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZmVhODkyMjYtNTQ0NC00ZjgxLWI3ZjQtYmZmOThiM2FlMGJkXkEyXkFqcGdeQXVyMjcwNjk2MzE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt13321172,series,,,,,True,3
The Reel Pineapple Movie Review Podcast,2014–,N/A,05 May 2014,N/A,Comedy,N/A,N/A,N/A,N/A,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNmI5ODJiZjktY2U4OS00MjE3LThkYmItYzMzOTRiZmZkMmEwXkEyXkFqcGdeQXVyMTA0NDg0MDgx._V1_SX300.jpg,[],N/A,N/A,N/A,tt13464604,series,,,,,True,N/A
Oliver's Twisted Bargain Basement Midnight Movie Stoner Friendly Freak Show,2014–,N/A,11 Feb 2014,N/A,"Fantasy, Horror, Mystery",N/A,N/A,"Chris McCabe, Dale Streble, Mandy Taylor","""Oliver's Twisted Bargain Basement Midnight Movie Stoner Friendly Freak Show"" is a hosted horror movie show with ""Oliver"" as host.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2M3MmEyZGItZWIwZi00MzlhLWJkMzgtMzM5MTA2MGEyN2VkXkEyXkFqcGdeQXVyMzI2MDEwNA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt13899656,series,,,,,True,1
Lovely Movie: Itoshi no Muuco,2014,N/A,27 Apr 2014,N/A,"Animation, Comedy",N/A,N/A,"Kurata Taisei, Shin'ichi Tanioka, Sumire Uesaka","The happy daily life of Muco, a not-too-bright Akita dog, and its owner Komatsu the glass-blower.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNDBhNDM3Y2EtZjM5Ni00ZjU3LWI5NWUtODdlZjdlNGZmNmIxXkEyXkFqcGdeQXVyMTI2NTM4NjM1._V1_SX300.jpg,[],N/A,N/A,N/A,tt15447118,series,,,,,True,N/A
Illude The Movie,2014,N/A,10 Jul 2014,N/A,"Short, Drama",Moses Weathers,Moses Weathers,"Ted Burke, Taleesha Caturah, Tiffany Floyd, Jardyn Griffin","A lead detective has been on the hunt for a criminal mastermind, while simultaneously trying to protect his family. He struggles with a past addiction when an old flame doesn't want to go away and is determined to get what she wants.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTM4ZjI3YTgtNTQ1ZS00NDQxLTgzY2EtNjI0ODA5ZjU2YTkzXkEyXkFqcGdeQXVyNTk0NTQzOTc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt7954348,movie,N/A,N/A,N/A,N/A,True,
Monster Hunt The Movie,2014,N/A,04 Apr 2014,55 min,Horror,Ian Foster,N/A,Ian Foster,A young boy documents a plague of deaths and mysterious incidents in his neighborhood with his camera.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMThmMDc1ZDQtMDgzOS00ZTE4LTlkMjgtZjBmYTU4ZmZlYzRmXkEyXkFqcGdeQXVyNTc1OTA3Mjg@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8252048,movie,N/A,N/A,N/A,N/A,True,
The Noob Movie II: Dimension Tension,2014,N/A,16 Nov 2014,74 min,N/A,Bobtheclumsyman,Bobtheclumsyman,Bobtheclumsyman,The Noob is sent to an alternate dimension where a company called Slaveco has enslaved most of the planet. When an evil version of Builderman threatens to destroy his universe it's up to The Noob and Slaveco prisoner Susan to stop him.,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BN2EyNGEyZmYtZmVjYS00NjU2LWI4NmUtYWU5NjkwODQwZjQwXkEyXkFqcGdeQXVyODg1NTA0ODI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8469414,movie,N/A,N/A,N/A,N/A,True,
Go Vegan Muthafucka: The Movie,2014,N/A,08 Apr 2014,65 min,Biography,John Sakars,John Sakars,John Sakars,N/A,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BN2NlNTVlNGQtOTBhOC00YmUwLThiNWEtNDVmNjFkMmVjMzEzXkEyXkFqcGdeQXVyODEwMTc2ODQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8987646,movie,N/A,N/A,N/A,N/A,True,
Santa's Top 10 Christmas Movie Crackers,2014,N/A,01 Dec 2014,20 min,"Documentary, Short",Liam Brennan,"Liam Brennan, John Cowdell",John Cowdell,A festive film countdown presented by Santa Claus with a seasonal theatrical panto spirit. Featuring a cameo from Halloween season Nemesis Dr Schlock.,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BOTU0NzUzNmEtYmFiOS00ZDdjLTg2NWMtM2EzNzAwZTZjYTFmXkEyXkFqcGdeQXVyOTM1ODgxNDc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9090248,movie,N/A,N/A,N/A,N/A,True,
Funny Toy: The Movie - Part 1,2014,N/A,01 Jun 2014,42 min,"Short, Adventure, Comedy",Shahzaib Yaqoob,Shahzaib Yaqoob,"Drew Etheridge, Jacob Stanley, Shahzaib Yaqoob",N/A,English,United Kingdom,N/A,N/A,[],N/A,N/A,N/A,tt10786112,movie,N/A,N/A,N/A,N/A,True,
"Frank Zappa 1969-1973: Freak Jazz, Movie Madness and Another Mothers",2014,N/A,N/A,N/A,Documentary,Tom O'Dell,Tom O'Dell,Thomas Arnold,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt11033658,movie,N/A,N/A,N/A,N/A,True,
Movie Top 10,2014–,N/A,31 Oct 2014,30 min,News,N/A,N/A,N/A,"Weekly review of U.S. box office and preview of three upcoming films for Serbian cable TV channel N1. As trailers for top 10 highest-grossing films of the week play, the unseen narrator gives some information about them.",Serbian,Serbia,N/A,N/A,[],N/A,N/A,N/A,tt11240590,series,,,,,True,N/A
Veinz of Paint; Global Graffiti Movie,2014,N/A,01 Aug 2014,N/A,Documentary,N/A,N/A,N/A,"9 Countries, 17 Cities, 18 Different Train Systems and Over 10 Crews Present Veinz of Paint - Such Bad Habitz.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BOGZjYmZhOTYtYmFhNi00NTY5LTlhMDEtNzVhOGVjODNlZTg0XkEyXkFqcGdeQXVyMTEwMDI4MjE5._V1_SX300.jpg,[],N/A,N/A,N/A,tt11295528,movie,N/A,N/A,N/A,N/A,True,
Kowasugiru hanashi the movie,2014,N/A,08 Nov 2014,80 min,N/A,"Masaaki Jindo, Hikaru Okita",Takaaki Ezura,"Tomomi Aoyama, Airi Kamino, Mami Koike, Maya Kôsaka",N/A,N/A,Japan,N/A,N/A,[],N/A,N/A,N/A,tt4187658,movie,N/A,N/A,N/A,N/A,True,
The Mumpsy Movie,2014,N/A,N/A,107 min,"Documentary, Music",Chris Bremer,Chris Bremer,Jeff Illgenfritz,"The mp3 forever altered the landscape of music distribution and gave rise to the digital DIY band. When The Heathens self-released their debut album, Big White House, it ushered in a new ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4188564,movie,N/A,N/A,N/A,N/A,True,
Scene Queen Movie,2014,N/A,N/A,N/A,Drama,Janet Harvey,Janet Harvey,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4169454,movie,N/A,N/A,N/A,N/A,True,
Muskegon's Circle of Jerks the Movie,2014,N/A,15 Nov 2014,85 min,Comedy,Hank Hawkins,Hank Hawkins,"Kelly Dawson, Jeremy Dewitt, Chris Dyke",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2UzMjhkY2UtZDZjZi00ODUzLWJiZDMtOTMwYWMyNGIyMGEwXkEyXkFqcGdeQXVyNTY1MTI4NjA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4209786,movie,N/A,N/A,N/A,N/A,True,
SBX the Movie,2014,N/A,08 Jan 2016,85 min,"Documentary, Sport",Brett Wiese Saunders,N/A,"Curtis Baca, Nick Baumgartner, Uwe Beier, Pat Bridges",The first ever feature documentary on snowboard cross follows athletes in this high-risk/low-reward sport into the Sochi Olympics.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNzNjYmRlYmItMTYxYy00NTdjLWFhMzMtOGIzOTVmOGNiNWQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4204420,movie,N/A,N/A,N/A,N/A,True,
Chain Music: The Movie,2014,N/A,12 Nov 2014,35 min,"Short, Drama",Jay Sweet,Jay Sweet,"Chance James Armstrong, Tahir Asadulla, Terrell Bennett","Chain Music: The Movie presents a 1981 version of Willie Lynch, in the midst of a business meeting between politicians, music executives, and entrepreneurs. With Mr. Lynch as their leader the group devises a plan to use Hip Hop mu...",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt4236298,movie,N/A,N/A,N/A,N/A,True,
We Wanna Make A Movie,2014,N/A,08 May 2014,22 min,"Documentary, Short, News",Jabraan Ismail,"Jabraan Ismail, Jabraan Ismail","Jabraan Ismail, Kamran Ismail, Mahomed Abubaker, Ryan Brown",Two brother embark on a journey to produce their first independent feature film while in college.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4238970,movie,N/A,N/A,N/A,N/A,True,
Movie Feuds,2014–,N/A,N/A,N/A,Comedy,N/A,N/A,Adam Olinger,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4114932,series,,,,,True,N/A
Movie Time with Tom,2014–,N/A,03 Oct 2014,12 min,Talk-Show,N/A,N/A,Tom Gore,N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjliM2I5ZTMtYTc4Ny00ZDRkLTk0ZTctOWVkMTJiMDk4YTRiXkEyXkFqcGdeQXVyMjE3MjI1MTQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4118428,series,,,,,True,1
Spoilers: The Movie,2014,N/A,N/A,90 min,"Comedy, Drama",Connor Williams,Bill Person,N/A,High School--the crossroads of American adolescence. Five teenagers intersect during a day of court-appointed community service. The empty summer halls of their high school are ground zero ...,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4133072,movie,N/A,N/A,N/A,N/A,True,
Movie,2014,N/A,N/A,64 min,"Documentary, Drama",Meritxell Soler Gonzàlez,Meritxell Soler Gonzàlez,N/A,"'Movie' is a film about the construction of movie dreams. Narrates the journey of a filmmaker through real spaces, that were filming locations. Our character will attempt to understand the ...",Catalan,"Argentina, Spain, USA",N/A,N/A,[],N/A,N/A,N/A,tt4142026,movie,N/A,N/A,N/A,N/A,True,
Yamauchi Keisuke: The Kayô Movie Shôwa kayô kiki ippatsu!,2014,N/A,11 Jan 2014,113 min,Comedy,Suzumasa,Suzumasa (screenplay),"Tetsuya Deguchi, Mansaku Fuwa, Kôichirô Kojima, Toshifumi Muramatsu",N/A,Japanese,Japan,N/A,N/A,[],N/A,N/A,N/A,tt4150616,movie,N/A,N/A,N/A,N/A,True,
Guy & Dude Make a Movie,2014,N/A,27 Sep 2014,N/A,"Short, Comedy",Adam Gatdula,Adam Gatdula,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4154672,movie,N/A,N/A,N/A,N/A,True,
Stacker Impossible: The Movie,2014,N/A,N/A,N/A,"Adventure, Drama, Sport","James Acraman, Roger Acraman",James Acraman,"James Acraman, Roger Acraman, Seth Cullom, Phillip Ager","Based on a True Story, a boy named James Stacker refused to try out any other sport due to his heart condition, will he ever succeed his sporting life before he becomes an adult?",English,"UK, USA, Canada",N/A,N/A,[],N/A,N/A,N/A,tt4156820,movie,N/A,N/A,N/A,N/A,True,
Karaoke the Movie,2014,N/A,01 Dec 2014,N/A,"Short, Comedy",Tyler Jolley,"Sara Lukasiewicz, Brady Morphy","Michelle LaRue, Sara Lukasiewicz, Brady Morphy, Danny Gonzalez",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTIyMjBiZDktYjYxMC00OTc3LTgxNDgtY2Y0NjcyYzg4MDdhXkEyXkFqcGdeQXVyMjQ3NDQxODY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4158078,movie,N/A,N/A,N/A,N/A,True,
"How I Made a Movie for $2,000 Part 1",2014,N/A,17 Sep 2014,N/A,Documentary,Neil Johnson,Neil Johnson,Neil Johnson,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4097786,movie,N/A,N/A,N/A,N/A,True,
"How I Made a Movie for $2,000 Part 2",2014,N/A,17 Sep 2014,N/A,Documentary,Neil Johnson,Neil Johnson,Neil Johnson,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4097804,movie,N/A,N/A,N/A,N/A,True,
Splatterfest the Movie,2014,N/A,01 Oct 2014,7 min,"Short, Horror",Theodore Horrocks,"Theodore Horrocks, Steven Katz","Brian Heaton II, Merry Dawn, Scott Cooke","Campers run into two different killers at ""Death"" Camp in ""Murder"" Lake.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4109996,movie,N/A,N/A,N/A,N/A,True,
Committed: The Movie,2014,N/A,17 Feb 2014,51 min,Documentary,Alex Weber,Alex Weber,N/A,"Watch 4 Recruits fight for a college bid in front of every single D1 Coach in this epic Lacrosse Documentary from All-American and UPenn Division 1 Player, Alex Weber.",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4009488,movie,N/A,N/A,N/A,N/A,True,
Stingray: The Movie,2014,N/A,05 Oct 2014,6 min,"Short, Action, Adventure",Joe Clarke,"Joe Clarke, Joe Clarke","Raj Patel, Barrington Vaxter, Ben Rollins, Jose Meza",A former race car driver is recruited to do a getaway job for a local kingpin.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4089362,movie,N/A,N/A,N/A,N/A,True,
QUANTUM SHOCK the Movie,2014,N/A,13 Jul 2014,143 min,Action,Dave Campbell,Anselm Meyer,"Jordon Achtzner, Deon Dyrda, Patrick Fox, Allison Garner II","QUANTUM SHOCK The Movie- A Scifi Drama about an ex-Agent who is the only survivor of a""Quantum Shock"" execution,turning him into the perfect Super-Soldier Killer.",English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt4089764,movie,N/A,N/A,N/A,N/A,True,
