Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
Journeyman Movie,2022,N/A,30 Jul 2022,N/A,"Short, Action",Pat Q. Doyle,"Nick Adigu Burke, Pat Q. Doyle","Trae Ireland, Ray Quiroga, Eric Zuley","JOURNEYMAN Movie Series, a Short developing into Feature Films. Based on a triumphant story of a Kickboxer's struggle with his life, and the elusive championships that he has struggled to obtain with years of pain and agony.",English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BNTUxY2MyYmUtMGE2Zi00NWUzLTg0MWYtODY5YjI3ODVlZTY4XkEyXkFqcGdeQXVyMjIwNTQ0Nzk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt19120958,movie,N/A,N/A,N/A,N/A,True,
Sadie and Marie Write a Movie,2022,N/A,28 Dec 2022,65 min,"Comedy, Drama",Matt Kincses,"Matt Kincses, Andrea Nettleton","Zachary Joseph Fiorido, Marie V. Sharp, Emily Heyes",An aspiring screenwriter seeks help from her roommate when she is given less than a day to hand in a completed script she hasn't written.,English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BN2I3ODZmODAtMmQwOC00ZDc1LTlmZDctNjFhMTA1MTM3ZmY2XkEyXkFqcGdeQXVyNDc4NjkxNg@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt19315438,movie,N/A,N/A,N/A,N/A,True,
The H Movie: Trouble in Manhattan,2022,Not Rated,13 Mar 2022,5 min,"Short, Comedy",Luis Jonathan Tamez Martinez,Luis Jonathan Tamez Martinez,Luis Jonathan Tamez Martinez,N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOGY1OWVkZDctNmViNi00N2M3LTk4YTYtN2I0YzU5MjRkZDAyXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt19365104,movie,N/A,N/A,N/A,N/A,True,
The Movie Star,2022,N/A,16 Oct 2022,5 min,Drama,Hrant Ahanisyan,Jamie Trouncelle,"Bianca Foscht, Dilara Foscht",An aspiring actress talks the night away about her struggles in the filming industry. Will she be a success? Or will her ego get the best of her?,English,"Canada, South Africa",N/A,https://m.media-amazon.com/images/M/MV5BYmRkMDcxNWItYTc1Ny00Y2Y3LWE2NGQtMTIwNWI3ZDgzYWJlXkEyXkFqcGdeQXVyMTAxMjg5ODU4._V1_SX300.jpg,[],N/A,N/A,N/A,tt21848598,movie,N/A,N/A,N/A,N/A,True,
I Hate Kids Movie 2,2022,N/A,31 Jul 2022,109 min,Action,James McGrath,"Bryan Maguire, James McGrath, Connor McGuire","Bryan Maguire, Connor Maguire, James McGrath",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNGViOGI5NDctOWIyOS00YjY0LWJiMDktNTNmZTU3OGM1MzdlXkEyXkFqcGdeQXVyMTQ5MTYwODgz._V1_SX300.jpg,[],N/A,N/A,N/A,tt21418708,movie,N/A,N/A,N/A,N/A,True,
GA BRiCKS the Movie,2022,N/A,01 Apr 2022,N/A,Animation,JoJuan Johnson,"Gabriel Cortez, JoJuan Johnson","Joey, Salli, Paul",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt21418916,movie,N/A,N/A,N/A,N/A,True,
Sasheto with the movie camera,2022,N/A,03 Aug 2022,23 min,"Short, Adventure, Comedy",Evgenia Taneva,"Iveta Stavreva, Evgenia Taneva","Nikolay Kavaldzhiev, Georgi Georgiev, Dimityr Jivkov","Sasheto dreams to be a filmmaker. Together with his best friend Miteto, he goes on a mysterious investigation, which may turn into his best film or unexpected disaster.",Bulgarian,Bulgaria,N/A,https://m.media-amazon.com/images/M/MV5BOTk1NzBjMTYtYTMzYy00NzdjLWJjNzQtZjkyOGY2OTNjYzE0XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt21438220,movie,N/A,N/A,N/A,N/A,True,
A Movie Theater Called Hope,2022,N/A,20 Jun 2022,15 min,"Short, Documentary",Ana Carolina Francisco,"Bruna Amorim, Ana Carolina Francisco",N/A,N/A,Portuguese,Brazil,N/A,N/A,[],N/A,N/A,N/A,tt21091562,movie,N/A,N/A,N/A,N/A,True,
The Kat Movie,2022,N/A,23 Jun 2022,N/A,"Short, Comedy",Harry P. Castros,"Harry P. Castros, Katherine Skopik","Cactus Lenny, Katherine Skopik","A woman finds her calling as a musician while taking oceanside walks along the beach. She senses the presence of unusual, yet understanding creatures who inspire her to follow her dream leading to success as a bassist in a touring...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTEwNTNmN2YtN2E3My00NTIyLTg3MjctODllNDllZTQ2YmUwXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt21111078,movie,N/A,N/A,N/A,N/A,True,
The Movie Willbengers: Mysterious Camping,2022,N/A,23 Jun 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt21190242,movie,N/A,N/A,N/A,N/A,True,
Hora - The Movie,2022,N/A,11 Mar 2022,60 min,Documentary,Ohad Naharin,N/A,"Chen Agron, Billy Barry, Yael Ben-Ezer","Hora - The Movie is Ohad Naharin's second film. Just like in YAG - The Movie in 2020, Naharin once again transports choreography created for the stage through the lens of the camera, adapting it to create a new piece.",None,Israel,N/A,https://m.media-amazon.com/images/M/MV5BOGVmODc4NDMtNzI1ZC00MmYxLTgxYzgtMzFlZWM1NGEzMDVmXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt21204648,movie,N/A,N/A,N/A,N/A,True,
The Collective: Movie,2022,TV-14,19 Dec 2022,68 min,"Action, Adventure, Drama",Jerry T. Spears,"Kash Ryan Lopard, Carrie h. Washington","Alice Aedy, Fred Lowel","In this cinematic motion picture explore emotion, tone, music and more. Go on a journey where you never been before, the atmosphere is something aesthetic.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODY5MzUxNjAtMmI0NC00ZmQ0LWJlNjMtOTNlY2Q4MTc0NWIyXkEyXkFqcGdeQXVyMTU0ODYxMDky._V1_SX300.jpg,[],N/A,N/A,N/A,tt21237474,movie,N/A,N/A,N/A,N/A,True,
Taco Belly: Movie Reviews,2022–,TV-PG,09 Jul 2022,N/A,"Comedy, Talk-Show",N/A,N/A,"Taco Belly, Corinne Orr",Taco Belly reviews crappy movies.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTJmYjc4ZmItY2YxZi00MDc2LTlmZWItMTE3NzdjZWJlMTNjXkEyXkFqcGdeQXVyMTUwMTcyOTgx._V1_SX300.jpg,[],N/A,N/A,N/A,tt21248876,series,,,,,True,N/A
The HTFGuy's Character Elimination Movie,2022,Not Rated,11 Mar 2022,110 min,Animation,Rickey Collins,N/A,"Rickey Collins, Text-To-Speech People",N/A,"English, Japanese",United States,N/A,https://m.media-amazon.com/images/M/MV5BYWY4ZDU0OGEtNDA5YS00ODYwLWExOGItZjI2Njg4NDQ4MGE2XkEyXkFqcGdeQXVyMTM0MzMzNzIz._V1_SX300.jpg,[],N/A,N/A,N/A,tt21294014,movie,N/A,N/A,N/A,N/A,True,
Onika Yoruba Movie,2022,N/A,10 Jul 2022,N/A,Family,Wumni Toriola,Ronke Odusanya,Ronke Odusanya,N/A,Yoruba,Nigeria,N/A,N/A,[],N/A,N/A,N/A,tt21308158,movie,N/A,N/A,N/A,N/A,True,
Rotten Eggs Compilation Movie,2022,N/A,N/A,N/A,Comedy,Jesse Kitten,Jesse Kitten,"Ron Hall, Jesse Kitten, Richard Trask",Enter the Afro (featured award winning short) A young man falls asleep one night and dreams- HE'S in a Kung -fu movie.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWMwMWUxZDYtZDhlOC00ODczLWI2YzMtZDE4ZDk2NDJhZGMwXkEyXkFqcGdeQXVyNjczNzEyNA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt21314552,movie,N/A,N/A,N/A,N/A,True,
The Oder 4: Slenders Roblox Movie,2022,N/A,N/A,N/A,Horror,N/A,N/A,Zerophyx,"Zee notices something is different about himself. After Zee's transformation failed during his last encounter with the ODER King, Zee has slowly been losing control of his own emotions.",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt21335260,movie,N/A,N/A,N/A,N/A,True,
Blake's Movie 2: Pizza Mayhem,2022,N/A,30 Apr 2022,73 min,"Animation, Action, Adventure","Blake Canalia, Joexian Mercado",Joexian Mercado,"Alfred 124, Blake Canalia, Joexian Mercado","Joexian, Alfred 124 And Blake Embark On Pizza Chaos To Deliver A Neon Pizza After Moving From Brookhaven",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt19881358,movie,N/A,N/A,N/A,N/A,True,
The Movie: Cherry Magic! Thirty Years Of Virginitycan Make You A Wizard?!,2022,N/A,09 Jun 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt21066220,movie,N/A,N/A,N/A,N/A,True,
LB Film: The Movie,2022,N/A,01 Apr 2022,N/A,Comedy,Nayan Rosh T M,"Sandra Benny, Sayana","Sandra Benny, Anusha T S, Sayana",It is movie of 5 friends and their situations and happiness in their life. Basically it is a comedy film and can be enjoyed by family.,Malayalam,India,N/A,N/A,[],N/A,N/A,N/A,tt19801760,movie,N/A,N/A,N/A,N/A,True,
Trailer WoW Movie I - The Battle of Hillsbrad,2022,N/A,23 Apr 2022,130 min,Fantasy,Alexander Lukoshkin,N/A,N/A,N/A,English,Israel,N/A,https://m.media-amazon.com/images/M/MV5BODlmMjZiMzMtZDdjYy00ZDc3LWI0OGUtZTE1ZDEzZmVkZmVlXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt19811474,movie,N/A,N/A,N/A,N/A,True,
Butt Detective The Movie: The Secret of Souffle Island,2022,N/A,05 May 2022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt20216486,movie,N/A,N/A,N/A,N/A,True,
JCR1216 the Movie,2022–,N/A,07 Apr 2022,N/A,"Action, Adventure, Comedy",N/A,Joshua Reid,Joshua Reid,While Trying to Upload his 200th video JCR1216 and his dog sparky get sucked into his computer and get dropped into the internet while inside they overhear a businessman claiming that he will destroy the earth by using NFTs to des...,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt20259414,series,,,,,True,N/A
Chicken in the Hood movie,2022,N/A,13 May 2022,N/A,"Short, Comedy",Louise Devery,"Louise Devery, Anita Storr","Adam Delgato, Louise Devery, Leslie Droz",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNGNlNjY2ODUtYzdhOS00Y2Y0LThmZTAtNTUxNDZjNDEwYjg3XkEyXkFqcGdeQXVyMzI4ODc3MDY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt20288704,movie,N/A,N/A,N/A,N/A,True,
Crowforest the Movie,2022,N/A,06 Apr 2022,73 min,N/A,Daniel Reynolds,Daniel Reynolds,"Daniel Reynolds, Maureen Reynolds",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt20374558,movie,N/A,N/A,N/A,N/A,True,
Crowforest the Movie 2,2022,N/A,08 Apr 2022,57 min,N/A,Daniel Reynolds,Daniel Reynolds,"Daniel Reynolds, Maureen Reynolds",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt20418332,movie,N/A,N/A,N/A,N/A,True,
2022 MTV Movie & TV Awards: Unscripted,2022,N/A,05 Jun 2022,N/A,News,Joe DeMaio,"Steven Murphy, Matt Flanders, Joselyn Hughes","Tayshia Adams, Taylor Armstrong, Drew Barrymore","Tayshia Adam's of ""The Bachelor"" hosts, with appearances from stars.",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt20517046,movie,N/A,N/A,N/A,N/A,True,
Bachcha Aur Shaitan Horror Movie,2022,N/A,18 Feb 2022,N/A,Horror,Manmohan,Raj Nitish Kumar,"Indu Anand, Indraja, Ram Kumar Anmol",Pooja and Rahul join their ten year old son Bunny in a boarding school Bunny is kicked out of the school for his weird behaviour A deeply upset Pooja takes him to a psychiatrist for treatment the doctor suggests a unique therapy,Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BMDcyMDUwYjktMTVlZi00MDRkLWFiZmMtN2I2MmY0ZGY2Y2QyXkEyXkFqcGdeQXVyMTUzMjM1ODAw._V1_SX300.jpg,[],N/A,N/A,N/A,tt20751752,movie,N/A,N/A,N/A,N/A,True,
Glitchtale the Movie (Season 2 Compilation),2022,N/A,28 Feb 2022,360 min,"Animation, Action, Fantasy",Camila Alejandra Cuevas Zuñiga,"Devour, Veir, Camila Alejandra Cuevas Zuñiga","Adoxographist, Ultima Almighty, Celestialsushi","Frisk, monsters of the Underground, and a new cast of human characters, work together to defeat the Bete Noire, a fearsome and powerful threat awakened to ensure a world where humans and monsters living together never exists.",English,Chile,N/A,https://m.media-amazon.com/images/M/MV5BYWI5YjdkZjUtYWUyNS00NzEwLTkyMDEtNTQxZWVhNmRmZjdkXkEyXkFqcGdeQXVyMTUwMjQ4NTI1._V1_SX300.jpg,[],N/A,N/A,N/A,tt20870494,movie,N/A,N/A,N/A,N/A,True,
INephew the Movie,2022,N/A,06 Jun 2022,30 min,Comedy,Paul George,Paul George,"Baby Daniel, Paul George",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt15710328,movie,N/A,N/A,N/A,N/A,True,
My Ripped Off Movie,2022,N/A,N/A,90 min,Comedy,Laurence E. Gibbs,Laurence E. Gibbs,"Anthony De La Cruz, Noah Kipnis, Laurence E. Gibbs","""Do you like incredibly stupid, sophomoric and twisted parody humor? Who doesn't, right? Well, with ""My Ripped Off Movie"", we'll give you all this, and so much more...or less"".",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGQ0NDEwYzYtNTFiNC00MmExLTgyMzMtZjI4ODhmMDJhMjc3XkEyXkFqcGdeQXVyMTA4MDk0NTQy._V1_SX300.jpg,[],N/A,N/A,N/A,tt15772832,movie,N/A,N/A,N/A,N/A,True,
Master Giovanni N the Movie,2022,TV-14,04 Apr 2022,N/A,"Short, Comedy",Giovanni,N/A,"Giovanni, Dream Love",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDk0OGRiYjMtNzFkMS00NDI4LWFmYjYtZTQzNGE4NDYyYjY2XkEyXkFqcGdeQXVyMTI5MzQ4NDgx._V1_SX300.jpg,[],N/A,N/A,N/A,tt15536884,movie,N/A,N/A,N/A,N/A,True,
Giovanni N the Movie,2022,N/A,04 Feb 2022,N/A,Comedy,Giovanni,DreamLu,"DreamLu, Giovanni",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt15423110,movie,N/A,N/A,N/A,N/A,True,
Not Another Scary Bigfoot Movie,2022,N/A,01 Jun 2022,N/A,Comedy,N/A,Christopher Biewer,Derrick Redford,N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTI1YzAzOWItYTUzZS00NjA1LWFkYzgtODg2ZWJiNjA5MjFlXkEyXkFqcGdeQXVyMjAwNDgyMTQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt14837776,movie,N/A,N/A,N/A,N/A,True,
Bad Best Friends Boys for Life: The Movie,2022,N/A,17 Nov 2022,N/A,"Comedy, Family",Young King Slaton,Young King Slaton,"Young King Slaton, Kingston Richardson, Ta'Varis Brooks",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt15036234,movie,N/A,N/A,N/A,N/A,True,
Kenzie M. Espoir Paterson's an Adoption Story an Love Story the Movie,2022,N/A,24 Dec 2022,60 min,"Biography, Comedy, Drama",Kenzie Mackenzie J.K. Espoir Paterson,"Kenzie Mackenzie J.K. Espoir Paterson, Ola Zuri","Kenzie Mackenzie J.K. Espoir Paterson, Ora Zuri Szadiak, Ife Eefay Zuri",N/A,English,Canada,N/A,N/A,[],N/A,N/A,N/A,tt14604656,movie,N/A,N/A,N/A,N/A,True,
Frugs Movie (FrugsMovie),2022,N/A,31 Dec 2022,N/A,"Animation, Short",N/A,N/A,N/A,FrugsMovie is about a frog named Frog who goes on a Quest to defeat The Dark One and save the fairy kingdom and all living creatures in it.,English,United Kingdom,N/A,N/A,[],N/A,N/A,N/A,tt15215488,movie,N/A,N/A,N/A,N/A,True,
Unsane Movie,2022,N/A,15 Jul 2022,120 min,Documentary,David Hooper,David Hooper,David Hooper,N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODhmNWEyNTEtMGMzZC00Mjc3LWJmMjAtN2VjMTg2NzIyYzljXkEyXkFqcGdeQXVyNTE5MzYxNzU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt15238372,movie,N/A,N/A,N/A,N/A,True,
Untitled biopic movie project,2022,N/A,N/A,105 min,Biography,Piet Sonck,"Piet Sonck, Jennifer Vrielinck",R. Kan Albay,N/A,Flemish,Belgium,N/A,N/A,[],N/A,N/A,N/A,tt15264636,movie,N/A,N/A,N/A,N/A,True,
An Oscar Winning Movie,2022,N/A,22 May 2022,N/A,"Comedy, Horror",Robert Jerome Pagan,Robert Jerome Pagan,"Jake Leahy, Robert Jerome Pagan, Cole Koscheka",An Oscar Winning Movie is a Queer Horror Comedy. Sometimes your past haunts your future in ways you would never believe.,English,United States,2 wins,https://m.media-amazon.com/images/M/MV5BNTU2MTY2MmYtNmM4MC00ZGZhLTgyM2UtODMzMGJjZGM4OWY3XkEyXkFqcGdeQXVyMTM3NjY5OTkz._V1_SX300.jpg,[],N/A,N/A,N/A,tt17057452,movie,N/A,N/A,N/A,N/A,True,
Toluca Lake: The Movie,2022,N/A,05 Sep 2022,N/A,Comedy,Ali Haejl,"Jesse Holland, Benjamin James Thomas","Raquel Woodruff, Olivia Reid, Kaliegh Ronan",The misadventures of deranged young adults in the friendly small town of Toluca Lake.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzliZjkxZmYtZTBiOS00MWRjLThjODUtZWYzYTc4Yzc1ZDllXkEyXkFqcGdeQXVyNjY2MTI2ODQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt17156790,movie,N/A,N/A,N/A,N/A,True,
Screenplay Movie: Jubilee Nation,2022,N/A,08 Jan 2022,61 min,"Crime, Drama, Thriller",Matthew Toffolo,Henry K. Myers,"Sean Ballantyne, Allan Michael Brunet, Geoff Mays","An alternative history political erotic thriller set in a Utopian 1960's fictional black nation, where the Civil War resulted in a different outcome, and the South is ceded to the slaves forming a separate black nation after the war.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzgzNjk3N2MtOGQ5Ny00ZTY3LTgwYTYtNmRiOTJkOTY4YjYyXkEyXkFqcGdeQXVyMjY5MzY0NzU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt17497378,movie,N/A,N/A,N/A,N/A,True,
The Island Episode: The Movie,2022,N/A,02 Feb 2022,40 min,"Animation, Short, Comedy","David Allsop, Collin Bogert, Caleb Couvion","Collin Bogert, David Allsop, Caleb Couvion","Pete Accetturo, David Allsop, Collin Bogert","Romance, betrayal, and piracy occurs as three friends find themselves stranded on an island.",English,United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMmQ1ZmU2NDEtOTI0Mi00OWY2LTg0YmMtMmQ1YTc3Y2UzMjFkXkEyXkFqcGdeQXVyMTI2NjAzMDAy._V1_SX300.jpg,[],N/A,N/A,N/A,tt17526228,movie,N/A,N/A,N/A,N/A,True,
Naima's Movie,2022,N/A,22 May 2022,12 min,"Short, Drama",Sami Saif Sirelkhatim,Sami Saif Sirelkhatim,"Ahmed Hammoud, Mourad Hmimou, Rawia",A young filmmaker makes a movie honoring the life of his childhood nanny and their close bond.,Arabic,Morocco,N/A,https://m.media-amazon.com/images/M/MV5BZmQ5MmQ0Y2UtMTNlMS00NWU5LTk5YmUtZWMyYmU0YjAyODg5XkEyXkFqcGdeQXVyMjYwNTAxNjA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt17633796,movie,N/A,N/A,N/A,N/A,True,
Clay Kids the Movie,2022,N/A,20 Mar 2022,89 min,Animation,"Fran Deltell, Steven Forbes, Marc Leighton",Anthony Wadiak,N/A,Cindy and friends explore the world of Claymation. On their way they find obstacles to overcome. With the help of strategies and teamwork they can overcome any issues.,English,"United Kingdom, Spain, France, United States",N/A,N/A,[],N/A,N/A,N/A,tt17924872,movie,N/A,N/A,N/A,N/A,True,
A Movie with Subtitles,2022,N/A,N/A,N/A,"Short, Sci-Fi",Ömer Faruk Aykut,Ömer Faruk Aykut,"Ömer Faruk Aykut, Resul Kargin, Sezin Mutaf",N/A,"English, Turkish, Portuguese",Turkey,N/A,https://m.media-amazon.com/images/M/MV5BNTg0OTM3MTYtZDg2ZC00MGFmLWI0MzYtY2Y2MGU5ZTRhMTNlXkEyXkFqcGdeQXVyMTQ5NzQ0NTQ0._V1_SX300.jpg,[],N/A,N/A,N/A,tt18080760,movie,N/A,N/A,N/A,N/A,True,
Jurassic Movie Camp,2022,N/A,23 Nov 2022,N/A,"Short, Comedy",N/A,"Matthew Dearing, Johnny Kalita","Calen Barba, Ellie Caey, Jack Dearing",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BN2ZkZDZmODgtNjEzNy00YzgyLWFjMzItODEyOGFiNTM3ZGRiXkEyXkFqcGdeQXVyMzAxMjk5MTU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt16116528,movie,N/A,N/A,N/A,N/A,True,
If You Found It: a Storymentary Movie,2022,N/A,27 Aug 2022,N/A,"Short, Horror",Georgy Allin,Georgy Allin,"Anastasia Egorova, Anna Kovalenko, Vsevolod Skvortsov",N/A,English,Russia,N/A,https://m.media-amazon.com/images/M/MV5BMTg1ZjE3NDMtN2FjYS00YTU2LWFjNDItM2YwNGMxMjM3YTMxXkEyXkFqcGdeQXVyMTQ0MjM0NDU1._V1_SX300.jpg,[],N/A,N/A,N/A,tt16230728,movie,N/A,N/A,N/A,N/A,True,
Sword of the Spirit- The Movie,2022,N/A,01 Aug 2022,N/A,Documentary,Joshua Ashton,N/A,N/A,N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjk3OWJjYmEtMDQ1NC00ZDczLTg3OTMtY2RmYmE2N2RjY2JhXkEyXkFqcGdeQXVyNjYxNjE3MTU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt16269484,movie,N/A,N/A,N/A,N/A,True,
Object Oppose: The Movie,2022,N/A,N/A,N/A,Animation,N/A,N/A,"Stephen J. Hooker, Jerron Bacat, Darryl McGee",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt16304442,movie,N/A,N/A,N/A,N/A,True,
Mankai Movie A3!: Autumn & Winter,2022,N/A,04 Mar 2022,N/A,"Comedy, Drama, Musical",Kenji Qurata,"Hideyuki Kobashi, Kenji Qurata",Ryûgi Yokota,"""Director. Please make our talent blossom!"" Veludo, a suburb of Tokyo, is a mecca for actors and home to many theatre companies along its famous Veludo Way. The film audience's point of view will overlap with that of the female PO...",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNGVmMzYzMDYtZGEzOS00M2MyLWJjZjAtNmU4MGZjZWRlYjg4XkEyXkFqcGdeQXVyMzEzMzY3Ng@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt16427436,movie,N/A,N/A,N/A,N/A,True,
Blake's Movie,2022,N/A,16 Jan 2022,45 min,"Animation, Action, Adventure",Joexian Mercado,Joexian Mercado,"Joexian Mercado, Blake Canalia",A 13-Year Old Embarks On A Journey In Brookhaven While His Friends Try To Search For Him.,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt16442990,movie,N/A,N/A,N/A,N/A,True,
The SMB Movie,2022,N/A,08 Feb 2022,N/A,"Action, Comedy",Aiden Crowther,Aiden Crowther,"Brady Burt, Aiden Crowther, Kelly Crowther","Ballora escapes prison to collect her son Jeffys interest but the person she hires kidnaps Marvin, so she does it herself",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYWNkY2QzYzgtNzNjNy00MjkyLTliYTYtNDY1Yzk5YmZmMGFjXkEyXkFqcGdeQXVyMTQ1MzUwNzky._V1_SX300.jpg,[],N/A,N/A,N/A,tt16452492,movie,N/A,N/A,N/A,N/A,True,
A Never Ending Movie,2022,N/A,26 Jan 2022,2 min,"Animation, Short",Esteban A. Hernández Espinoza,"Esteban A. Hernández Espinoza, Raul Salgado","Julio Calleros, Jackie Cole","A woman goes to her safe place, the movies. She reflects on the ritual of understanding humanity in the darkness only to complete the unspoken agreement between the movies and the audience.",English,Mexico,2 nominations,https://m.media-amazon.com/images/M/MV5BMjdlZTUxOTQtZGRiMS00MGNjLTllZWItOGFhZTIxZGFkZTRiXkEyXkFqcGdeQXVyNjYxODAxMjA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt16538620,movie,N/A,N/A,N/A,N/A,True,
Yoshiplush Ps4: The Movie,2022,N/A,20 Nov 2020,N/A,"Action, Adventure, Comedy",Santana Spence,N/A,Santana Spence,"yoshi has play with a ps4 player name devingamer2009 and yoshi win but the ps4 player was a hacker, after yoshi was done playing with him, devin has hack yoshi on ps4 and yoshi got mad at him so he made a new ps4 accounts and re buyi",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BOTZiMDdlNmItNzllOC00MmExLTkwMmYtYzNiYWFkMWQyYTdlXkEyXkFqcGdeQXVyMTE4NTI0Nzg1._V1_SX300.jpg,[],N/A,N/A,N/A,tt12374388,movie,N/A,N/A,N/A,N/A,True,
Hello Neighbor: The Movie,2022,N/A,N/A,N/A,Animation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt11915944,movie,N/A,N/A,N/A,N/A,True,
The Shadycat Movie,2022,N/A,22 Aug 2022,90 min,Comedy,Calvin Cassidy,N/A,N/A,Batman and The Joker get kicked out of their tree house and need to pay their rent..,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNjgyZDZmZmQtZjM3Mi00YmUzLWI4YjktYjNhYmI5YTAxMmY1XkEyXkFqcGdeQXVyODg2NDM5MTI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10395192,movie,N/A,N/A,N/A,N/A,True,
His Answer the Movie,2022,N/A,N/A,N/A,Drama,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt10934734,movie,N/A,N/A,N/A,N/A,True,
Untitled Detroit Soul Movie Project,2022,N/A,25 Dec 2022,N/A,Documentary,Daryl Schmidt,Jarrett Koral,"George Clinton, Martha Reeves, Billy Davis, Dennis Coffey",N/A,N/A,USA,N/A,N/A,[],N/A,N/A,N/A,tt7435018,movie,N/A,N/A,N/A,N/A,True,
Dragon's Lair: The Movie,2022,N/A,25 Jun 2021,91 min,"Animation, Action, Adventure","Don Bluth, Gary Goldman","Dan Hageman, Kevin Hageman, Don Bluth",Ryan Reynolds,"Dirk the Daring, a knight who sets out to rescue Princess Daphne from the evil dragon Singe and a wizard named Mordroc.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTE2NGZlNDYtMGI0MS00ZmI3LTljMjEtMjk3NjdmNjYxNTY2XkEyXkFqcGdeQXVyNTI2NTY2MDI@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5248776,movie,N/A,N/A,N/A,N/A,True,
